DUMMY/f1_001_1.wav|sil x i h uan y ong w o sil d e y in d iao sil|1 58 58 63 63 65 65 66 66 1 58 58 61 61 59 59 1|410 48 48 64 64 47 47 57 57 15 67 67 55 55 47 47 38|2.0709999999999997 0.13 0.11111730532061792 0.08999999999999962 0.23288269467938205 0.065 0.17404253759854546 0.034999999999999996 0.2520702165906351 0.07712112695974559 0.06000000000000037 0.27876611885107383 0.08 0.19699999999999998 0.06 0.1781586512327075 0.19318110480508208
DUMMY/f1_001_2.wav|ch ang ch u n i sil d e w ei d ao sil zh e y i|68 68 66 66 65 65 1 56 56 59 59 58 58 1 68 68 70 70|56 56 47 47 50 50 23 63 63 54 54 47 47 40 54 54 49 49|0.08499999999999999 0.19861670345931948 0.12 0.11923730247836783 0.13999999999999924 0.11353448570361435 0.11803653401090874 0.049999999999999996 0.2685028495223001 0.10500000000000075 0.16973236878769993 0.04 0.19715154575095697 0.2007504144524671 0.08 0.19011803589416593 0.06500000000000074 0.1812283309230037
DUMMY/f1_001_3.wav|m iao sil y ou zh ong g an j ve t ian m i d e f a|66 66 1 68 68 70 70 71 71 70 70 66 66 68 68 70 70 63 63|93 93 49 18 18 34 34 44 44 49 49 52 52 94 94 25 25 52 52|0.08499999999999999 0.3844965570707023 0.24672242228755203 0.045 0.045866410669128596 0.04 0.13366628295202254 0.024999999999999998 0.19815626616046725 0.04 0.20965530670534074 0.05000000000000149 0.21455187086973337 0.03 0.4415151234612152 0.07499999999999851 0.05278167109260857 0.125 0.13633976171063333
DUMMY/f1_001_4.wav|x iao sil y i b ai zh ong y an y v zh i d ao sil|65 65 1 58 58 63 63 65 65 66 66 58 58 61 61 59 59 1|68 68 45 48 48 42 42 53 53 74 74 59 59 60 60 49 49 49|0.13000000000000148 0.21063789708992242 0.22621195379654466 0.034999999999999996 0.20815014911353288 0.024999999999999998 0.18930962195967138 0.08499999999999999 0.18384096891700027 0.065 0.3094515015994787 0.215 0.08201490193427652 0.095 0.2063830055895716 0.03 0.21878809464260637 0.24911915400744228
DUMMY/f1_001_5.wav|$0 ai y ou y i g e sh eng d ao sil c ai m ing l iao|68 68 66 66 65 65 56 56 59 59 58 58 1 68 68 70 70 66 66|50 50 45 45 66 66 46 46 79 79 89 89 43 29 29 30 30 89 89|0.005 0.24717842773623913 0.08 0.14791432361371368 0.235 0.0979999999999985 0.08 0.15036526099364758 0.1649999999999985 0.2343666653260857 0.034999999999999996 0.4121992185974151 0.21762312124144434 0.075 0.07423821133050024 0.055 0.09809620589822232 0.325 0.1208693882464826
DUMMY/f1_001_6.wav|sil sh i n i y an sh en ch uan l ai d e $0 an h ao|1 68 68 70 70 71 71 70 70 66 66 68 68 66 66 65 65 63 63|37 30 30 35 35 28 28 52 52 58 58 100 100 43 43 48 48 58 58|0.1862419283662051 0.034999999999999996 0.11533763818809091 0.105 0.07266236181190908 0.024999999999999998 0.11835319657385349 0.11499999999999999 0.14748074818250237 0.095 0.1986825437820077 0.14999999999999702 0.3508457920687318 0.04 0.17782303034431934 0.05000000000000298 0.19471182819936275 0.09999999999999999 0.19205334695383905
DUMMY/f1_001_7.wav|sil t ai d uo d e x ing f u b ao d ao sil p in|1 58 58 63 63 65 65 66 66 58 58 61 61 59 59 1 68 68|44 49 49 47 47 23 23 86 86 87 87 50 50 46 46 47 46 46|0.22404951389538347 0.049999999999999996 0.19702247669068873 0.08499999999999999 0.15297752330931128 0.065 0.05234825347471833 0.16499999999999998 0.2651563156675607 0.13999999999999999 0.2961424352764189 0.024999999999999998 0.22544913250766097 0.024999999999999998 0.20867519249163866 0.2352286705820024 0.049999999999999996 0.18117077290744482
DUMMY/f1_001_8.wav|c ou $0 ai d e m ei m iao sil x iao y i x iao sil|66 66 65 65 56 56 59 59 58 58 1 68 68 70 70 66 66 1|56 56 70 70 68 68 48 48 49 49 30 67 67 32 32 110 110 41|0.125 0.15582922709255514 0.00499999999999702 0.349 0.045000000000002975 0.2956579098601758 0.024999999999997018 0.2170147496561974 0.075 0.17167943303959368 0.1510645447721332 0.11499999999999702 0.2219547761653155 0.11 0.05362858650659025 0.13499999999999998 0.425 0.2098773062094897
DUMMY/f1_001_9.wav|t ou r u n i h uai l i r an h ou s a j iao sil|68 68 70 70 71 71 70 70 66 66 68 68 70 70 63 63 65 65 1|21 21 28 28 36 36 64 64 49 49 81 81 45 45 64 64 54 54 45|0.055 0.05256211095831096 0.045 0.09756058283219933 0.07999999999999702 0.10244398318757712 0.11499999999999999 0.20882439477165937 0.12 0.12914897130139172 0.059999999999997014 0.3498628101351261 0.08499999999999999 0.14384387892660797 0.13999999999999999 0.18187596167764364 0.049999999999999996 0.22085367690402566 0.22614632309597432
DUMMY/f1_001_10.wav|b u x v y ao b ie r en l ai j iao sil b a $0 ai|58 58 63 63 65 65 66 66 58 58 61 61 59 59 1 68 68 66 66|16 16 76 76 46 46 62 62 78 78 54 54 52 52 49 52 52 38 38|0.024999999999999998 0.05954563291802704 0.16 0.22045436708197294 0.06 0.175 0.045 0.265085967054075 0.12 0.270914032945925 0.065 0.20693925245338082 0.04500000000000596 0.2160607475466132 0.249 0.11499999999999999 0.1464906197579801 0.005 0.18597762557903527
DUMMY/f1_001_11.wav|j in j in zh ua l ao sil zh e y i m iao sil j ve|65 65 56 56 59 59 58 58 1 68 68 70 70 66 66 1 68 68|69 69 74 74 49 49 98 98 45 26 26 24 24 95 95 38 22 22|0.075 0.27053172730513214 0.08499999999999999 0.2870770981108844 0.065 0.18022689242951273 0.07999999999999403 0.41116372095758913 0.22967727322544454 0.055 0.07670870729588866 0.024999999999994037 0.09964020685770511 0.06999999999999999 0.4055061284808397 0.19045617542948126 0.04 0.07483863399296403
